"siparis_id","kategori_adi","urun_adi","siparis_tarihi","ulke","durdurulan","toplam"
10947,"Dairy Products","Raclette Courdavault","1998-03-13","USA",0,"220.00"
10948,"Confections","Valkoinen suklaa","1998-03-13","USA",0,"146.25"
10948,"Produce","Manjimup Dried Apples","1998-03-13","USA",0,"2120.00"
10948,"Meat/Poultry","Pâté chinois","1998-03-13","USA",0,"96.00"
10949,"Condiments","Grandma's Boysenberry Spread","1998-03-13","USA",0,"300.00"
10949,"Seafood","Ikura","1998-03-13","USA",0,"930.00"
10949,"Meat/Poultry","Alice Mutton","1998-03-13","USA",1,"234.00"
10949,"Confections","Tarte au sucre","1998-03-13","USA",0,"2958.00"
10950,"Condiments","Chef Anton's Cajun Seasoning","1998-03-16","USA",0,"110.00"
10951,"Dairy Products","Geitost","1998-03-16","UK",0,"37.50"
10951,"Seafood","Jack's New England Clam Chowder","1998-03-16","UK",0,"57.90"
10951,"Beverages","Rhönbräu Klosterbier","1998-03-16","UK",0,"387.50"
10952,"Condiments","Grandma's Boysenberry Spread","1998-03-16","USA",0,"400.00"
10952,"Produce","Rössle Sauerkraut","1998-03-16","USA",1,"91.20"
10953,"Confections","Sir Rodney's Marmalade","1998-03-16","UK",0,"4050.00"
10953,"Dairy Products","Gorgonzola Telino","1998-03-16","UK",0,"625.00"
10954,"Confections","Pavlova","1998-03-17","UK",0,"488.60"
10954,"Dairy Products","Gorgonzola Telino","1998-03-17","UK",0,"312.50"
10954,"Seafood","Rogede sild","1998-03-17","UK",0,"285.00"
10954,"Dairy Products","Camembert Pierrot","1998-03-17","UK",0,"816.00"
10955,"Beverages","Rhönbräu Klosterbier","1998-03-17","USA",0,"93.00"
10956,"Confections","Sir Rodney's Scones","1998-03-17","UK",0,"120.00"
10956,"Confections","Zaanse koeken","1998-03-17","UK",0,"133.00"
10956,"Produce","Manjimup Dried Apples","1998-03-17","UK",0,"424.00"
10957,"Seafood","Nord-Ost Matjeshering","1998-03-18","USA",0,"776.70"
10957,"Beverages","Steeleye Stout","1998-03-18","USA",0,"720.00"
10957,"Grains/Cereals","Wimmers gute Semmelknödel","1998-03-18","USA",0,"266.00"
10958,"Condiments","Chef Anton's Gumbo Mix","1998-03-18","UK",1,"427.00"
10958,"Produce","Uncle Bob's Organic Dried Pears","1998-03-18","UK",0,"180.00"
10958,"Dairy Products","Mozzarella di Giovanni","1998-03-18","UK",0,"174.00"
10959,"Beverages","Rhönbräu Klosterbier","1998-03-18","UK",0,"155.00"
10960,"Beverages","Guaraná Fantástica","1998-03-19","USA",1,"45.00"
10960,"Seafood","Jack's New England Clam Chowder","1998-03-19","USA",0,"231.60"
10961,"Grains/Cereals","Filo Mix","1998-03-19","USA",0,"42.00"
10961,"Beverages","Lakkalikööri","1998-03-19","USA",0,"1080.00"
10962,"Produce","Uncle Bob's Organic Dried Pears","1998-03-19","USA",0,"1350.00"
10962,"Seafood","Konbu","1998-03-19","USA",0,"462.00"
10962,"Meat/Poultry","Perth Pasties","1998-03-19","USA",1,"656.00"
10962,"Dairy Products","Gudbrandsdalsost","1998-03-19","USA",0,"324.00"
10962,"Beverages","Lakkalikööri","1998-03-19","USA",0,"792.00"
10963,"Dairy Products","Camembert Pierrot","1998-03-19","UK",0,"68.00"
10964,"Seafood","Carnarvon Tigers","1998-03-20","USA",0,"375.00"
10964,"Beverages","Côte de Blaye","1998-03-20","USA",0,"1317.50"
10964,"Dairy Products","Gudbrandsdalsost","1998-03-20","USA",0,"360.00"
10965,"Produce","Manjimup Dried Apples","1998-03-20","UK",0,"848.00"
10966,"Seafood","Gravad lax","1998-03-20","USA",0,"208.00"
10966,"Grains/Cereals","Gnocchi di nonna Alice","1998-03-20","USA",0,"456.00"
10966,"Confections","Tarte au sucre","1998-03-20","USA",0,"591.60"
10967,"Confections","Teatime Chocolate Biscuits","1998-03-23","USA",0,"110.40"
10967,"Confections","Maxilaku","1998-03-23","USA",0,"800.00"
10968,"Dairy Products","Queso Manchego La Pastora","1998-03-23","USA",0,"1140.00"
10968,"Beverages","Guaraná Fantástica","1998-03-23","USA",1,"135.00"
10968,"Grains/Cereals","Wimmers gute Semmelknödel","1998-03-23","USA",0,"133.00"
10969,"Seafood","Spegesild","1998-03-23","USA",0,"108.00"
10970,"Grains/Cereals","Filo Mix","1998-03-24","UK",0,"280.00"
10971,"Meat/Poultry","Thüringer Rostbratwurst","1998-03-24","USA",1,"1733.06"
10972,"Meat/Poultry","Alice Mutton","1998-03-24","USA",1,"234.00"
10972,"Dairy Products","Geitost","1998-03-24","USA",0,"17.50"
10973,"Confections","Gumbär Gummibärchen","1998-03-24","UK",0,"156.15"
10973,"Seafood","Jack's New England Clam Chowder","1998-03-24","UK",0,"57.90"
10973,"Beverages","Rhönbräu Klosterbier","1998-03-24","UK",0,"77.50"
10974,"Condiments","Vegie-spread","1998-03-25","USA",0,"439.00"
10975,"Condiments","Northwoods Cranberry Sauce","1998-03-25","USA",0,"640.00"
10975,"Beverages","Rhönbräu Klosterbier","1998-03-25","USA",0,"77.50"
10976,"Produce","Rössle Sauerkraut","1998-03-25","USA",1,"912.00"
10977,"Beverages","Chartreuse verte","1998-03-26","USA",0,"540.00"
10977,"Confections","Zaanse koeken","1998-03-26","USA",0,"285.00"
10977,"Produce","Manjimup Dried Apples","1998-03-26","USA",0,"530.00"
10977,"Condiments","Vegie-spread","1998-03-26","USA",0,"878.00"
10978,"Condiments","Northwoods Cranberry Sauce","1998-03-26","UK",0,"800.00"
10978,"Confections","Sir Rodney's Scones","1998-03-26","UK",0,"400.00"
10978,"Seafood","Boston Crab Meat","1998-03-26","UK",0,"184.00"
10978,"Condiments","Gula Malacca","1998-03-26","UK",0,"116.70"
10979,"Produce","Uncle Bob's Organic Dried Pears","1998-03-26","USA",0,"540.00"
10979,"Dairy Products","Queso Manchego La Pastora","1998-03-26","USA",0,"760.00"
10979,"Beverages","Guaraná Fantástica","1998-03-26","USA",1,"360.00"
10979,"Confections","Schoggi Schokolade","1998-03-26","USA",0,"1317.00"
10979,"Dairy Products","Gorgonzola Telino","1998-03-26","USA",0,"300.00"
10979,"Condiments","Vegie-spread","1998-03-26","USA",0,"1536.50"
10980,"Beverages","Rhönbräu Klosterbier","1998-03-27","USA",0,"310.00"
10981,"Beverages","Côte de Blaye","1998-03-27","USA",0,"15810.00"
10982,"Produce","Uncle Bob's Organic Dried Pears","1998-03-27","USA",0,"600.00"
10982,"Beverages","Ipoh Coffee","1998-03-27","USA",0,"414.00"
10983,"Seafood","Konbu","1998-03-27","USA",0,"504.00"
10983,"Grains/Cereals","Ravioli Angelo","1998-03-27","USA",0,"292.50"
10984,"Confections","Pavlova","1998-03-30","USA",0,"959.75"
10984,"Beverages","Guaraná Fantástica","1998-03-30","USA",1,"90.00"
10984,"Seafood","Inlagd Sill","1998-03-30","USA",0,"760.00"
10985,"Confections","Pavlova","1998-03-30","USA",0,"628.20"
10985,"Seafood","Carnarvon Tigers","1998-03-30","USA",0,"500.00"
10985,"Dairy Products","Mascarpone Fabioli","1998-03-30","USA",0,"1120.00"
10986,"Dairy Products","Queso Cabrales","1998-03-30","USA",0,"630.00"
10986,"Confections","Sir Rodney's Marmalade","1998-03-30","USA",0,"1215.00"
10986,"Beverages","Lakkalikööri","1998-03-30","USA",0,"180.00"
10986,"Condiments","Original Frankfurter grüne Soße","1998-03-30","USA",0,"195.00"
10987,"Produce","Uncle Bob's Organic Dried Pears","1998-03-31","USA",0,"1800.00"
10987,"Beverages","Ipoh Coffee","1998-03-31","USA",0,"276.00"
10987,"Dairy Products","Mozzarella di Giovanni","1998-03-31","USA",0,"696.00"
10988,"Produce","Uncle Bob's Organic Dried Pears","1998-03-31","USA",0,"1800.00"
10988,"Confections","Tarte au sucre","1998-03-31","USA",0,"1972.00"
10989,"Condiments","Grandma's Boysenberry Spread","1998-03-31","USA",0,"1000.00"
10989,"Dairy Products","Queso Cabrales","1998-03-31","USA",0,"315.00"
10989,"Seafood","Jack's New England Clam Chowder","1998-03-31","USA",0,"38.60"
10990,"Confections","Sir Rodney's Scones","1998-04-01","USA",0,"650.00"
10990,"Beverages","Sasquatch Ale","1998-04-01","USA",0,"840.00"
10990,"Meat/Poultry","Pâté chinois","1998-04-01","USA",0,"1560.00"
10990,"Condiments","Sirop d'érable","1998-04-01","USA",0,"1881.00"
10991,"Beverages","Chang","1998-04-01","USA",1,"950.00"
10991,"Beverages","Outback Lager","1998-04-01","USA",0,"300.00"
10991,"Beverages","Lakkalikööri","1998-04-01","USA",0,"1620.00"
10992,"Dairy Products","Mozzarella di Giovanni","1998-04-01","USA",0,"69.60"
10993,"Meat/Poultry","Thüringer Rostbratwurst","1998-04-01","UK",1,"6189.50"
10993,"Seafood","Jack's New England Clam Chowder","1998-04-01","UK",0,"337.75"
10994,"Dairy Products","Raclette Courdavault","1998-04-02","USA",0,"990.00"
10995,"Produce","Manjimup Dried Apples","1998-04-02","USA",0,"1060.00"
10995,"Dairy Products","Camembert Pierrot","1998-04-02","USA",0,"136.00"
10996,"Grains/Cereals","Singaporean Hokkien Fried Mee","1998-04-02","USA",1,"560.00"
10997,"Dairy Products","Mascarpone Fabioli","1998-04-03","USA",0,"1600.00"
10997,"Seafood","Spegesild","1998-04-03","USA",0,"240.00"
10997,"Grains/Cereals","Filo Mix","1998-04-03","USA",0,"140.00"
10998,"Beverages","Guaraná Fantástica","1998-04-03","USA",1,"54.00"
10998,"Condiments","Sirop d'érable","1998-04-03","USA",0,"199.50"
10998,"Produce","Longlife Tofu","1998-04-03","USA",0,"200.00"
10998,"Beverages","Rhönbräu Klosterbier","1998-04-03","USA",0,"232.50"
10999,"Seafood","Jack's New England Clam Chowder","1998-04-03","UK",0,"193.00"
10999,"Produce","Manjimup Dried Apples","1998-04-03","UK",0,"795.00"
10999,"Condiments","Original Frankfurter grüne Soße","1998-04-03","UK",0,"273.00"
11000,"Condiments","Chef Anton's Cajun Seasoning","1998-04-06","USA",0,"550.00"
11000,"Beverages","Guaraná Fantástica","1998-04-06","USA",1,"135.00"
11000,"Condiments","Original Frankfurter grüne Soße","1998-04-06","USA",0,"390.00"
11001,"Produce","Uncle Bob's Organic Dried Pears","1998-04-06","USA",0,"1800.00"
11001,"Grains/Cereals","Gustaf's Knäckebröd","1998-04-06","USA",0,"525.00"
11001,"Seafood","Spegesild","1998-04-06","USA",0,"300.00"
11001,"Meat/Poultry","Pâté chinois","1998-04-06","USA",0,"144.00"
11002,"Seafood","Konbu","1998-04-06","USA",0,"336.00"
11002,"Beverages","Steeleye Stout","1998-04-06","USA",0,"270.00"
11002,"Grains/Cereals","Singaporean Hokkien Fried Mee","1998-04-06","USA",1,"336.00"
11002,"Meat/Poultry","Pâté chinois","1998-04-06","USA",0,"960.00"
11003,"Beverages","Chai","1998-04-06","USA",1,"72.00"
11003,"Seafood","Boston Crab Meat","1998-04-06","USA",0,"184.00"
11003,"Grains/Cereals","Filo Mix","1998-04-06","USA",0,"70.00"
11004,"Confections","Gumbär Gummibärchen","1998-04-07","USA",0,"187.38"
11004,"Beverages","Lakkalikööri","1998-04-07","USA",0,"108.00"
11005,"Beverages","Chai","1998-04-07","USA",1,"36.00"
11005,"Dairy Products","Raclette Courdavault","1998-04-07","USA",0,"550.00"
11006,"Beverages","Chai","1998-04-07","USA",1,"144.00"
11006,"Meat/Poultry","Thüringer Rostbratwurst","1998-04-07","USA",1,"247.58"
11007,"Condiments","Northwoods Cranberry Sauce","1998-04-08","USA",0,"1200.00"
11007,"Meat/Poultry","Thüringer Rostbratwurst","1998-04-08","USA",1,"1237.90"
11007,"Grains/Cereals","Singaporean Hokkien Fried Mee","1998-04-08","USA",1,"196.00"
11008,"Produce","Rössle Sauerkraut","1998-04-08","UK",1,"3192.00"
11008,"Beverages","Sasquatch Ale","1998-04-08","UK",0,"1260.00"
11008,"Dairy Products","Flotemysost","1998-04-08","UK",0,"451.50"
11009,"Beverages","Guaraná Fantástica","1998-04-08","USA",1,"54.00"
11009,"Seafood","Inlagd Sill","1998-04-08","USA",0,"342.00"
11009,"Dairy Products","Camembert Pierrot","1998-04-08","USA",0,"306.00"
11010,"Produce","Uncle Bob's Organic Dried Pears","1998-04-09","USA",0,"600.00"
11010,"Beverages","Guaraná Fantástica","1998-04-09","USA",1,"45.00"
11011,"Seafood","Escargots de Bourgogne","1998-04-09","USA",0,"530.00"
11011,"Dairy Products","Flotemysost","1998-04-09","USA",0,"430.00"
11012,"Confections","Teatime Chocolate Biscuits","1998-04-09","USA",0,"460.00"
11012,"Dairy Products","Camembert Pierrot","1998-04-09","USA",0,"1224.00"
11012,"Dairy Products","Flotemysost","1998-04-09","USA",0,"1290.00"
11013,"Grains/Cereals","Tunnbröd","1998-04-09","USA",0,"90.00"
11013,"Grains/Cereals","Singaporean Hokkien Fried Mee","1998-04-09","USA",1,"56.00"
11013,"Seafood","Rogede sild","1998-04-09","USA",0,"190.00"
11013,"Confections","Scottish Longbreads","1998-04-09","USA",0,"25.00"
11014,"Seafood","Jack's New England Clam Chowder","1998-04-10","USA",0,"270.20"
11015,"Seafood","Nord-Ost Matjeshering","1998-04-10","USA",0,"388.35"
11015,"Condiments","Original Frankfurter grüne Soße","1998-04-10","USA",0,"234.00"
11016,"Dairy Products","Gorgonzola Telino","1998-04-10","UK",0,"187.50"
11016,"Seafood","Inlagd Sill","1998-04-10","UK",0,"304.00"
11017,"Condiments","Aniseed Syrup","1998-04-13","UK",0,"250.00"
11017,"Dairy Products","Raclette Courdavault","1998-04-13","UK",0,"6050.00"
11017,"Beverages","Outback Lager","1998-04-13","UK",0,"450.00"
11018,"Dairy Products","Queso Manchego La Pastora","1998-04-13","USA",0,"760.00"
11018,"Seafood","Carnarvon Tigers","1998-04-13","USA",0,"625.00"
11018,"Grains/Cereals","Gnocchi di nonna Alice","1998-04-13","USA",0,"190.00"
11019,"Seafood","Spegesild","1998-04-13","UK",0,"36.00"
11019,"Confections","Maxilaku","1998-04-13","UK",0,"40.00"
11020,"Seafood","Ikura","1998-04-14","USA",0,"744.00"
11021,"Beverages","Chang","1998-04-14","USA",1,"209.00"
11021,"Confections","Sir Rodney's Marmalade","1998-04-14","USA",0,"1215.00"
11021,"Confections","Gumbär Gummibärchen","1998-04-14","USA",0,"1967.49"
11021,"Produce","Manjimup Dried Apples","1998-04-14","USA",0,"2332.00"
11021,"Dairy Products","Mozzarella di Giovanni","1998-04-14","USA",0,"1218.00"
11022,"Confections","Teatime Chocolate Biscuits","1998-04-14","UK",0,"322.00"
11022,"Dairy Products","Gudbrandsdalsost","1998-04-14","UK",0,"1080.00"
11023,"Produce","Uncle Bob's Organic Dried Pears","1998-04-14","USA",0,"120.00"
11023,"Beverages","Ipoh Coffee","1998-04-14","USA",0,"1380.00"
11024,"Confections","Gumbär Gummibärchen","1998-04-15","USA",0,"374.76"
11024,"Dairy Products","Geitost","1998-04-15","USA",0,"75.00"
11024,"Condiments","Louisiana Fiery Hot Pepper Sauce","1998-04-15","USA",0,"442.05"
11024,"Dairy Products","Flotemysost","1998-04-15","USA",0,"1075.00"
11025,"Beverages","Chai","1998-04-15","UK",1,"180.00"
11025,"Seafood","Konbu","1998-04-15","UK",0,"120.00"
11026,"Seafood","Carnarvon Tigers","1998-04-15","USA",0,"500.00"
11026,"Produce","Manjimup Dried Apples","1998-04-15","USA",0,"530.00"
11027,"Beverages","Guaraná Fantástica","1998-04-16","USA",1,"135.00"
11027,"Confections","Tarte au sucre","1998-04-16","USA",0,"1035.30"
11028,"Meat/Poultry","Pâté chinois","1998-04-16","USA",0,"840.00"
11028,"Dairy Products","Raclette Courdavault","1998-04-16","USA",0,"1320.00"
11029,"Grains/Cereals","Gnocchi di nonna Alice","1998-04-16","USA",0,"760.00"
11029,"Condiments","Vegie-spread","1998-04-16","USA",0,"526.80"
11030,"Beverages","Chang","1998-04-17","UK",1,"1900.00"
11030,"Condiments","Chef Anton's Gumbo Mix","1998-04-17","UK",1,"1494.50"
11030,"Meat/Poultry","Thüringer Rostbratwurst","1998-04-17","UK",1,"7427.40"
11030,"Dairy Products","Raclette Courdavault","1998-04-17","UK",0,"5500.00"
11031,"Beverages","Chai","1998-04-17","UK",1,"810.00"
11031,"Seafood","Konbu","1998-04-17","UK",0,"480.00"
11031,"Beverages","Guaraná Fantástica","1998-04-17","UK",1,"94.50"
11031,"Grains/Cereals","Wimmers gute Semmelknödel","1998-04-17","UK",0,"665.00"
11031,"Dairy Products","Flotemysost","1998-04-17","UK",0,"344.00"
11032,"Seafood","Inlagd Sill","1998-04-17","USA",0,"665.00"
11032,"Beverages","Côte de Blaye","1998-04-17","USA",0,"6587.50"
11032,"Dairy Products","Raclette Courdavault","1998-04-17","USA",0,"1650.00"
11033,"Meat/Poultry","Perth Pasties","1998-04-17","UK",1,"2296.00"
11033,"Dairy Products","Gudbrandsdalsost","1998-04-17","UK",0,"1296.00"
11034,"Confections","Sir Rodney's Scones","1998-04-20","USA",0,"150.00"
11034,"Condiments","Gula Malacca","1998-04-20","USA",0,"233.40"
11034,"Condiments","Sirop d'érable","1998-04-20","USA",0,"171.00"
11035,"Beverages","Chai","1998-04-20","USA",1,"180.00"
11035,"Beverages","Steeleye Stout","1998-04-20","USA",0,"1080.00"
11035,"Grains/Cereals","Singaporean Hokkien Fried Mee","1998-04-20","USA",1,"420.00"
11035,"Meat/Poultry","Tourtière","1998-04-20","USA",0,"74.50"
11036,"Seafood","Konbu","1998-04-20","USA",0,"42.00"
11036,"Dairy Products","Raclette Courdavault","1998-04-20","USA",0,"1650.00"
11037,"Beverages","Outback Lager","1998-04-21","UK",0,"60.00"
11038,"Seafood","Boston Crab Meat","1998-04-21","USA",0,"92.00"
11038,"Grains/Cereals","Filo Mix","1998-04-21","USA",0,"14.00"
11038,"Dairy Products","Flotemysost","1998-04-21","USA",0,"645.00"
11039,"Produce","Rössle Sauerkraut","1998-04-21","USA",1,"912.00"
11039,"Beverages","Steeleye Stout","1998-04-21","USA",0,"432.00"
11039,"Confections","Maxilaku","1998-04-21","USA",0,"1200.00"
11039,"Grains/Cereals","Ravioli Angelo","1998-04-21","USA",0,"546.00"
11040,"Confections","Sir Rodney's Scones","1998-04-22","USA",0,"200.00"
11041,"Beverages","Chang","1998-04-22","USA",1,"570.00"
11041,"Condiments","Vegie-spread","1998-04-22","USA",0,"1317.00"
11042,"Condiments","Gula Malacca","1998-04-22","USA",0,"291.75"
11042,"Condiments","Sirop d'érable","1998-04-22","USA",0,"114.00"
11043,"Dairy Products","Queso Cabrales","1998-04-22","UK",0,"210.00"
11044,"Confections","Tarte au sucre","1998-04-23","USA",0,"591.60"
11045,"Dairy Products","Geitost","1998-04-23","UK",0,"37.50"
11045,"Produce","Manjimup Dried Apples","1998-04-23","UK",0,"1272.00"
11046,"Dairy Products","Queso Manchego La Pastora","1998-04-23","USA",0,"760.00"
11046,"Dairy Products","Mascarpone Fabioli","1998-04-23","USA",0,"480.00"
11046,"Beverages","Steeleye Stout","1998-04-23","USA",0,"324.00"
11047,"Beverages","Chai","1998-04-24","UK",1,"450.00"
11047,"Condiments","Chef Anton's Gumbo Mix","1998-04-24","UK",1,"640.50"
11048,"Confections","Scottish Longbreads","1998-04-24","UK",0,"525.00"
11049,"Beverages","Chang","1998-04-24","USA",1,"190.00"
11049,"Dairy Products","Queso Manchego La Pastora","1998-04-24","USA",0,"152.00"
11050,"Beverages","Lakkalikööri","1998-04-27","USA",0,"900.00"
11051,"Beverages","Guaraná Fantástica","1998-04-27","UK",1,"45.00"
11052,"Beverages","Ipoh Coffee","1998-04-27","USA",0,"1380.00"
11052,"Condiments","Sirop d'érable","1998-04-27","USA",0,"285.00"
11053,"Seafood","Carnarvon Tigers","1998-04-27","USA",0,"2187.50"
11053,"Dairy Products","Mascarpone Fabioli","1998-04-27","USA",0,"640.00"
11053,"Grains/Cereals","Wimmers gute Semmelknödel","1998-04-27","USA",0,"831.25"
11054,"Dairy Products","Geitost","1998-04-28","USA",0,"25.00"
11054,"Beverages","Laughing Lumberjack Lager","1998-04-28","USA",0,"280.00"
11055,"Beverages","Guaraná Fantástica","1998-04-28","UK",1,"67.50"
11055,"Confections","NuNuCa Nuß-Nougat-Creme","1998-04-28","UK",0,"210.00"
11055,"Produce","Manjimup Dried Apples","1998-04-28","UK",0,"1060.00"
11055,"Grains/Cereals","Ravioli Angelo","1998-04-28","UK",0,"390.00"
11056,"Produce","Uncle Bob's Organic Dried Pears","1998-04-28","USA",0,"1200.00"
11056,"Meat/Poultry","Pâté chinois","1998-04-28","USA",0,"840.00"
11056,"Dairy Products","Camembert Pierrot","1998-04-28","USA",0,"1700.00"
11057,"Beverages","Outback Lager","1998-04-29","USA",0,"45.00"
11058,"Confections","Sir Rodney's Scones","1998-04-29","UK",0,"30.00"
11058,"Dairy Products","Camembert Pierrot","1998-04-29","UK",0,"714.00"
11058,"Condiments","Sirop d'érable","1998-04-29","UK",0,"114.00"
11059,"Seafood","Konbu","1998-04-29","USA",0,"180.00"
11059,"Meat/Poultry","Alice Mutton","1998-04-29","USA",1,"468.00"
11059,"Dairy Products","Camembert Pierrot","1998-04-29","USA",0,"1190.00"
11060,"Dairy Products","Camembert Pierrot","1998-04-30","USA",0,"136.00"
11060,"Condiments","Original Frankfurter grüne Soße","1998-04-30","USA",0,"130.00"
11061,"Dairy Products","Camembert Pierrot","1998-04-30","USA",0,"510.00"
11062,"Meat/Poultry","Perth Pasties","1998-04-30","USA",1,"328.00"
11062,"Beverages","Outback Lager","1998-04-30","USA",0,"180.00"
11063,"Beverages","Sasquatch Ale","1998-04-30","USA",0,"420.00"
11063,"Seafood","Boston Crab Meat","1998-04-30","USA",0,"736.00"
11063,"Seafood","Jack's New England Clam Chowder","1998-04-30","USA",0,"289.50"
11064,"Meat/Poultry","Alice Mutton","1998-05-01","USA",1,"3003.00"
11064,"Seafood","Jack's New England Clam Chowder","1998-05-01","USA",0,"115.80"
11064,"Meat/Poultry","Perth Pasties","1998-05-01","USA",1,"820.00"
11064,"Meat/Poultry","Pâté chinois","1998-05-01","USA",0,"96.00"
11064,"Confections","Scottish Longbreads","1998-05-01","USA",0,"687.50"
11065,"Seafood","Nord-Ost Matjeshering","1998-05-01","USA",0,"103.56"
11065,"Meat/Poultry","Tourtière","1998-05-01","USA",0,"149.00"
11066,"Confections","Pavlova","1998-05-01","UK",0,"52.35"
11066,"Confections","Teatime Chocolate Biscuits","1998-05-01","UK",0,"386.40"
11066,"Beverages","Sasquatch Ale","1998-05-01","UK",0,"490.00"
11067,"Seafood","Jack's New England Clam Chowder","1998-05-04","USA",0,"86.85"
11068,"Produce","Rössle Sauerkraut","1998-05-04","USA",1,"364.80"
11068,"Beverages","Ipoh Coffee","1998-05-04","USA",0,"1656.00"
11068,"Condiments","Original Frankfurter grüne Soße","1998-05-04","USA",0,"364.00"
11069,"Beverages","Chartreuse verte","1998-05-04","USA",0,"360.00"
11070,"Beverages","Chai","1998-05-05","USA",1,"720.00"
11070,"Beverages","Chang","1998-05-05","USA",1,"380.00"
11070,"Confections","Pavlova","1998-05-05","USA",0,"523.50"
11070,"Dairy Products","Gorgonzola Telino","1998-05-05","USA",0,"250.00"
11071,"Produce","Uncle Bob's Organic Dried Pears","1998-05-05","USA",0,"450.00"
11071,"Seafood","Konbu","1998-05-05","USA",0,"60.00"
11072,"Beverages","Chang","1998-05-05","USA",1,"152.00"
11072,"Seafood","Jack's New England Clam Chowder","1998-05-05","USA",0,"386.00"
11072,"Confections","Valkoinen suklaa","1998-05-05","USA",0,"357.50"
11072,"Grains/Cereals","Wimmers gute Semmelknödel","1998-05-05","USA",0,"4322.50"
11073,"Dairy Products","Queso Cabrales","1998-05-05","USA",0,"210.00"
11073,"Beverages","Guaraná Fantástica","1998-05-05","USA",1,"90.00"
11074,"Confections","Pavlova","1998-05-06","UK",0,"244.30"
11075,"Beverages","Chang","1998-05-06","USA",1,"190.00"
11075,"Seafood","Spegesild","1998-05-06","USA",0,"360.00"
11075,"Beverages","Lakkalikööri","1998-05-06","USA",0,"36.00"
11076,"Condiments","Grandma's Boysenberry Spread","1998-05-06","USA",0,"500.00"
11076,"Produce","Tofu","1998-05-06","USA",0,"465.00"
11076,"Confections","Teatime Chocolate Biscuits","1998-05-06","USA",0,"92.00"
11077,"Beverages","Chang","1998-05-06","USA",1,"456.00"
11077,"Condiments","Aniseed Syrup","1998-05-06","USA",0,"40.00"
11077,"Condiments","Chef Anton's Cajun Seasoning","1998-05-06","USA",0,"22.00"
11077,"Condiments","Grandma's Boysenberry Spread","1998-05-06","USA",0,"25.00"
11077,"Produce","Uncle Bob's Organic Dried Pears","1998-05-06","USA",0,"30.00"
11077,"Condiments","Northwoods Cranberry Sauce","1998-05-06","USA",0,"80.00"
11077,"Seafood","Ikura","1998-05-06","USA",0,"31.00"
11077,"Dairy Products","Queso Manchego La Pastora","1998-05-06","USA",0,"76.00"
11077,"Seafood","Konbu","1998-05-06","USA",0,"24.00"
11077,"Produce","Tofu","1998-05-06","USA",0,"23.25"
11077,"Confections","Pavlova","1998-05-06","USA",0,"34.90"
11077,"Confections","Sir Rodney's Marmalade","1998-05-06","USA",0,"81.00"
11077,"Grains/Cereals","Tunnbröd","1998-05-06","USA",0,"18.00"
11077,"Dairy Products","Mascarpone Fabioli","1998-05-06","USA",0,"32.00"
11077,"Beverages","Chartreuse verte","1998-05-06","USA",0,"36.00"
11077,"Seafood","Jack's New England Clam Chowder","1998-05-06","USA",0,"28.95"
11077,"Seafood","Spegesild","1998-05-06","USA",0,"36.00"
11077,"Grains/Cereals","Filo Mix","1998-05-06","USA",0,"14.00"
11077,"Meat/Poultry","Pâté chinois","1998-05-06","USA",0,"48.00"
11077,"Dairy Products","Camembert Pierrot","1998-05-06","USA",0,"68.00"
11077,"Grains/Cereals","Wimmers gute Semmelknödel","1998-05-06","USA",0,"66.50"
11077,"Condiments","Louisiana Hot Spiced Okra","1998-05-06","USA",0,"17.00"
11077,"Seafood","Röd Kaviar","1998-05-06","USA",0,"30.00"
11077,"Beverages","Rhönbräu Klosterbier","1998-05-06","USA",0,"31.00"
11077,"Condiments","Original Frankfurter grüne Soße","1998-05-06","USA",0,"26.00"
